,Active Players (66),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
566,Jeff Heath ,FS,1500000.0,450000.0,0.0,0.0,0.0,500000.0,0.0,900000.0,2450000.0,1.29
567,Cameron Fleming ,T,1000000.0,1000000.0,375000.0,0.0,0.0,0.0,0.0,2000000.0,2375000.0,1.25
568,Taco Charlton ,DE,920836.0,1358343.0,0.0,0.0,0.0,0.0,0.0,6372537.0,2279179.0,1.20
569,Deonte Thompson ,WR,800000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1800000.0,0.95
570,Jaylon Smith ,ILB,1040452.0,730903.0,0.0,0.0,0.0,0.0,0.0,2214809.0,1771355.0,0.93
571,Chris Jones ,P,1200000.0,500000.0,0.0,0.0,0.0,0.0,0.0,3200000.0,1700000.0,0.89
572,Jamize Olawale ,FB,1540000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,1640000.0,0.86
573,Joe Thomas ,ILB,900000.0,300000.0,75000.0,0.0,0.0,0.0,0.0,600000.0,1275000.0,0.67
574,Randy Gregory ,OLB,955217.0,258627.0,0.0,0.0,0.0,0.0,0.0,258627.0,1213844.0,0.64
575,Maliek Collins ,DT,755000.0,220288.0,0.0,0.0,0.0,0.0,0.0,440576.0,975288.0,0.51
576,Joe Looney ,G,850000.0,125000.0,0.0,0.0,0.0,0.0,0.0,250000.0,975000.0,0.51
577,Chidobe Awuzie ,CB,659709.0,313834.0,0.0,0.0,0.0,0.0,0.0,941502.0,973543.0,0.51
578,Chaz Green ,G,721150.0,156095.0,0.0,0.0,0.0,0.0,0.0,156095.0,877245.0,0.46
579,Damien Wilson ,OLB,705000.0,116581.0,0.0,0.0,0.0,0.0,0.0,116581.0,821581.0,0.43
580,Datone Jones ,DE,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.41
581,Charles Tapper ,DE,630000.0,154470.0,0.0,0.0,0.0,0.0,0.0,308940.0,784470.0,0.41
582,Jourdan Lewis ,CB,580000.0,188357.0,0.0,0.0,0.0,0.0,0.0,565071.0,768357.0,0.40
583,Dak Prescott ,QB,630000.0,95848.0,0.0,0.0,0.0,0.0,0.0,191697.0,725848.0,0.38
584,L.P. Ladouceur ,LS,1015000.0,90000.0,0.0,0.0,0.0,0.0,0.0,720000.0,720000.0,0.38
585,Geoff Swaim ,TE,705000.0,13685.0,0.0,0.0,0.0,0.0,0.0,13685.0,718685.0,0.38
586,Marqueston Huff ,FS,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.37
587,Rod Smith ,RB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.37
588,Ryan Switzer ,WR,555000.0,141496.0,0.0,0.0,0.0,0.0,0.0,424491.0,696496.0,0.37
589,Anthony Brown ,CB,630000.0,33736.0,0.0,0.0,0.0,0.0,0.0,67475.0,663736.0,0.35
590,Kavon Frazier ,S,630000.0,25089.0,0.0,0.0,0.0,0.0,0.0,50178.0,655089.0,0.34
591,Marcus Martin ,G,790000.0,0.0,5625.0,0.0,0.0,0.0,0.0,0.0,635625.0,0.33
592,Richard Ash ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
593,Justin March ,ILB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
594,Brian Price ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
595,Trey Williams ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
596,Xavier Woods ,SS,555000.0,39972.0,0.0,0.0,0.0,0.0,0.0,119916.0,594972.0,0.31
597,Noah Brown ,WR,555000.0,17984.0,0.0,0.0,0.0,0.0,0.0,53954.0,572984.0,0.30
598,Cooper Rush ,QB,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.29
599,Kadeem Edwards ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
600,Blake Jarwin ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
601,Brett Maher ,P,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
602,Lewis Neal ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
603,Daniel Ross ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
604,Jason Thompson ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
605,K.D. Cannon ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
606,Rico Gathers ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
607,Tre'Von Johnson ,OLB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
608,Jarron Jones ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
609,Lance Lenoir ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
610,Jameill Showers ,QB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
611,Duke Thomas ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
612,Marquez White ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
613,Kony Ealy ,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
615,Case Keenum ,QB,8000000.0,3000000.0,4000000.0,0.0,0.0,0.0,0.0,25000000.0,15000000.0,8.05
616,Demaryius Thomas ,WR,8500000.0,2200000.0,0.0,1333333.0,0.0,0.0,0.0,4400000.0,12033333.0,6.46
617,Emmanuel Sanders ,WR,8250000.0,2687500.0,0.0,0.0,0.0,0.0,0.0,12275000.0,10937500.0,5.87
618,Derek Wolfe ,DE,8000000.0,1875000.0,343750.0,500000.0,50000.0,0.0,0.0,4750000.0,10768750.0,5.78
619,Chris Harris ,CB,7400000.0,2000000.0,0.0,866666.0,100000.0,0.0,0.0,3733334.0,10366666.0,5.56
620,Von Miller ,OLB,1600000.0,3400000.0,0.0,0.0,500000.0,4225000.0,0.0,37700000.0,9725000.0,5.22
621,Ron Leary ,G,7650000.0,875000.0,171875.0,0.0,100000.0,0.0,0.0,10275000.0,8796875.0,4.72
622,Bradley Roby ,CB,8526000.0,0.0,0.0,0.0,0.0,0.0,0.0,8526000.0,8526000.0,4.57
623,Menelik Watson ,RT,5500000.0,1333333.0,218750.0,0.0,125000.0,0.0,0.0,2666667.0,7177083.0,3.85
624,Brandon Marshall ,ILB,5000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,11000000.0,7000000.0,3.76
625,Jared Veldheer ,RT,6500000.0,0.0,406250.0,0.0,0.0,0.0,0.0,0.0,6906250.0,3.71
626,Darian Stewart ,FS,4500000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,8700000.0,5900000.0,3.17
627,C.J. Anderson ,RB,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,2.41
628,Domata Peko ,DT,3700000.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,4200000.0,2.25
629,Todd Davis ,ILB,3000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,4000000.0,2.15
630,Clinton McDonald ,DT,3000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,2.15
631,Brandon McManus ,K,2250000.0,1250000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,3500000.0,1.88
632,Tramaine Brock ,CB,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3000000.0,1.61
633,Shaquil Barrett ,OLB,2914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914000.0,1.56
634,Matt Paradis ,C,2914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914000.0,1.56
635,Shane Ray ,OLB,1678484.0,1222983.0,0.0,0.0,0.0,0.0,0.0,1222983.0,2901467.0,1.56
636,Paxton Lynch ,QB,1311481.0,1272963.0,0.0,0.0,0.0,0.0,0.0,4457407.0,2584444.0,1.39
637,Garett Bolles ,LT,966450.0,1540800.0,0.0,0.0,0.0,0.0,0.0,7056753.0,2507250.0,1.35
638,Billy Turner ,G,1500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,750000.0,2000000.0,1.07
639,Max Garcia ,G,1907000.0,86423.0,0.0,0.0,0.0,0.0,0.0,86423.0,1993423.0,1.07
640,Zach Kerr ,DE,1250000.0,250000.0,171875.0,0.0,0.0,0.0,0.0,250000.0,1671875.0,0.90
641,DeMarcus Walker ,DE,695630.0,457520.0,0.0,0.0,0.0,0.0,0.0,2068190.0,1153150.0,0.62
642,Adam Gotsis ,DE,807991.0,265982.0,0.0,0.0,0.0,0.0,0.0,851966.0,1073973.0,0.58
643,Jeff Heuerman ,TE,705000.0,155203.0,0.0,0.0,15000.0,0.0,0.0,155203.0,875203.0,0.47
644,Justin Simmons ,SS,630000.0,161355.0,0.0,0.0,14000.0,0.0,0.0,322710.0,805355.0,0.43
645,Carlos Henderson ,WR,555000.0,204496.0,0.0,0.0,36000.0,0.0,0.0,613488.0,795496.0,0.43
646,Cyrus Kouandjio ,RT,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.42
647,Brendan Langley ,CB,555000.0,176572.0,0.0,0.0,23000.0,0.0,0.0,529716.0,754572.0,0.40
648,Devontae Booker ,RB,630000.0,95848.0,0.0,0.0,0.0,0.0,0.0,191697.0,725848.0,0.39
649,Shelby Harris ,DE,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.38
650,Deiontrez Mount ,OLB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.38
651,Connor McGovern ,G,630000.0,65975.0,0.0,0.0,0.0,0.0,0.0,131950.0,695975.0,0.37
652,Andy Janovich ,FB,630000.0,41077.0,0.0,0.0,0.0,0.0,0.0,82155.0,671077.0,0.36
653,Will Parks ,S,630000.0,25089.0,0.0,0.0,0.0,0.0,0.0,50178.0,655089.0,0.35
654,Su'a Cravens ,S,651408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651408.0,0.35
655,Riley Dixon ,P,630000.0,20002.0,0.0,0.0,0.0,0.0,0.0,40005.0,650002.0,0.35
656,Michael Hunter ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
657,Stansly Maponga ,DE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
658,Kyle Peko ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
659,Jeremiah Poutasi ,RT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
660,Jordan Taylor ,WR,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
661,DeShawn Williams ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.34
662,Isaiah McKenzie ,WR,555000.0,58961.0,0.0,0.0,0.0,0.0,0.0,176883.0,613961.0,0.33
663,De'Angelo Henderson ,RB,555000.0,36288.0,0.0,0.0,0.0,0.0,0.0,108864.0,591288.0,0.32
664,Jamal Carter ,SS,555000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,558333.0,0.30
665,Jake Butt ,TE,480000.0,75234.0,0.0,0.0,0.0,0.0,0.0,225704.0,555234.0,0.30
666,Kenny Bell ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
667,J.J. Dielman ,C,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
668,Jerrol Garcia-Williams ,ILB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
669,Joe Jones ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
670,Matt LaCosse ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
671,Brian Parker ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
672,Marcus Rios ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
673,Dymonte Thomas ,S,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
674,Austin Traylor ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
675,Elijah Wilkinson ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
676,Chad Kelly ,QB,480000.0,16067.0,0.0,0.0,0.0,0.0,0.0,48203.0,496067.0,0.27
677,Taylor Bertolet ,K,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
678,Paul Boyette Jr. ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
679,River Cracraft ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
680,Andreas Knappe ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
681,Jordan Leslie ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
682,Jordan Moore ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
683,Tim Patrick ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
684,Marcus Rush ,OLB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
685,Jhaustin Thomas ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
686,Marquette King ,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
688,Matthew Stafford ,QB,9500000.0,10000000.0,6500000.0,0.0,500000.0,0.0,0.0,75000000.0,26500000.0,14.59
689,Ezekiel Ansah ,DE,17143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17143000.0,9.44
690,T.J. Lang ,G,8000000.0,2666666.0,203125.0,0.0,0.0,0.0,0.0,13333334.0,10869791.0,5.99
691,Golden Tate ,WR,7000000.0,1600000.0,0.0,0.0,0.0,751250.0,0.0,2351250.0,9351250.0,5.15
692,Marvin Jones ,WR,7000000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,4800000.0,8600000.0,4.74
693,Glover Quin ,FS,3850000.0,1666666.0,750000.0,0.0,250000.0,0.0,0.0,7433334.0,6516666.0,3.59
694,Darius Slay ,CB,2726269.0,2900000.0,250000.0,0.0,250000.0,0.0,0.0,8700000.0,6126269.0,3.37
695,Ricky Wagner ,RT,3000000.0,2900000.0,0.0,0.0,0.0,0.0,0.0,14600000.0,5900000.0,3.25
696,Devon Kennard ,OLB,2250000.0,1750000.0,250000.0,0.0,100000.0,0.0,0.0,7500000.0,4350000.0,2.40
697,Akeem Spence ,DT,3150000.0,750000.0,250000.0,0.0,100000.0,0.0,0.0,1500000.0,4250000.0,2.34
698,Theo Riddick ,RB,2700000.0,962500.0,100000.0,0.0,125000.0,0.0,250000.0,1925000.0,4137500.0,2.28
699,Nevin Lawson ,CB,2300000.0,1125000.0,400000.0,0.0,100000.0,0.0,0.0,4550000.0,3925000.0,2.16
700,Sylvester Williams ,DT,1400000.0,2000000.0,0.0,0.0,100000.0,0.0,0.0,3400000.0,3500000.0,1.93
701,Cornelius Washington ,DE,2387500.0,750000.0,234375.0,0.0,100000.0,0.0,0.0,750000.0,3471875.0,1.91
702,Matt Prater ,K,2000000.0,900000.0,200000.0,0.0,100000.0,0.0,0.0,4100000.0,3200000.0,1.76
703,Deshawn Shead ,FS,2000000.0,0.0,1031250.0,0.0,100000.0,0.0,0.0,1500000.0,3131250.0,1.72
704,Taylor Decker ,T,1446998.0,1543996.0,0.0,0.0,0.0,0.0,0.0,6480488.0,2990994.0,1.65
705,Sam Martin ,P,2325000.0,500000.0,0.0,0.0,100000.0,0.0,0.0,1500000.0,2925000.0,1.61
706,Tavon Wilson ,SS,1500000.0,875000.0,468750.0,0.0,50000.0,0.0,0.0,3250000.0,2893750.0,1.59
707,Luke Willson ,TE,1500000.0,900000.0,0.0,0.0,100000.0,0.0,0.0,1400000.0,2500000.0,1.38
708,Jarrad Davis ,ILB,963599.0,1529396.0,0.0,0.0,0.0,0.0,0.0,7013988.0,2492995.0,1.37
709,Christian Jones ,ILB,1050000.0,875000.0,300000.0,0.0,250000.0,0.0,0.0,2800000.0,2475000.0,1.36
710,LeGarrette Blount ,RB,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,1.10
711,Quandre Diggs ,SS,1907000.0,28838.0,0.0,0.0,0.0,0.0,0.0,28838.0,1935838.0,1.07
712,TJ Jones ,WR,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0,1.05
713,Kenny Wiggins ,G,1250000.0,375000.0,250000.0,0.0,0.0,0.0,0.0,2000000.0,1875000.0,1.03
714,Levine Toilolo ,TE,1000000.0,400000.0,0.0,0.0,100000.0,0.0,0.0,400000.0,1500000.0,0.83
715,A'Shawn Robinson ,DT,925785.0,501570.0,0.0,0.0,0.0,0.0,0.0,1003140.0,1427355.0,0.79
716,Ameer Abdullah ,RB,876745.0,320660.0,100000.0,0.0,25000.0,0.0,0.0,320660.0,1322405.0,0.73
717,Jalen Tabor ,CB,684226.0,411905.0,0.0,0.0,0.0,0.0,0.0,1919943.0,1096131.0,0.60
718,Zach Zenner ,RB,750000.0,0.0,125000.0,0.0,50000.0,0.0,0.0,0.0,925000.0,0.51
719,Graham Glasgow ,G,648500.0,161355.0,0.0,0.0,0.0,0.0,0.0,322710.0,809855.0,0.45
720,Miles Killebrew ,S,630000.0,144641.0,0.0,0.0,0.0,0.0,0.0,289282.0,774641.0,0.43
721,Kenny Golladay ,WR,586000.0,179706.0,0.0,0.0,0.0,0.0,0.0,539118.0,765706.0,0.42
722,Don Muhlbach ,LS,1015000.0,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,720000.0,0.40
723,Nick Bellore ,ILB,915000.0,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,720000.0,0.40
724,Jonathan Freeny ,OLB,790000.0,45000.0,45000.0,0.0,0.0,0.0,0.0,45000.0,720000.0,0.40
725,Wesley Johnson ,C,790000.0,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,720000.0,0.40
726,Corey Robinson ,LT,705000.0,14477.0,0.0,0.0,0.0,0.0,0.0,14477.0,719477.0,0.40
727,Jalen Reeves-Maybin ,OLB,555000.0,154721.0,0.0,0.0,0.0,0.0,0.0,464166.0,709721.0,0.39
728,Michael Roberts ,TE,555000.0,150784.0,0.0,0.0,0.0,0.0,0.0,452352.0,705784.0,0.39
729,Emmett Cleary ,RT,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.39
730,Bradley Marquez ,WR,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.39
731,Joe Dahl ,G,630000.0,61478.0,0.0,0.0,0.0,0.0,0.0,122959.0,691478.0,0.38
732,Anthony Zettel ,DE,630000.0,30930.0,0.0,0.0,0.0,0.0,0.0,61863.0,660930.0,0.36
733,Dwayne Washington ,RB,630000.0,18941.0,0.0,0.0,0.0,0.0,0.0,37882.0,648941.0,0.36
734,Cam Johnson ,OLB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
735,Brian Mihalik ,T,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
736,Christian Ringo ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
737,Jake Rudock ,QB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
738,Jamal Agnew ,CB,555000.0,64591.0,0.0,0.0,0.0,0.0,0.0,193773.0,619591.0,0.34
739,Jeremiah Ledbetter ,DT,555000.0,36040.0,0.0,0.0,0.0,0.0,0.0,108120.0,591040.0,0.33
740,Hakeem Valles ,TE,570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570000.0,0.31
741,Tion Green ,RB,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.31
742,Adairius Barnes ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
743,Jace Billingsley ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
744,Kerry Hyder ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
745,Toby Johnson ,DT,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
746,Andy Jones ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
747,Steve Longa ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
748,Stefan McClure ,S,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
749,Jeremiah Valoaga ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
750,Charles Washington ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
751,Brandon Barnes ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
752,Alex Barrett ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
753,Brandon Chubb ,ILB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
754,Dontez Ford ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
755,Leo Koloamatangi ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
756,Rolan Milligan ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
757,Dan Skipper ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
758,Matt Cassel ,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
760,Aaron Rodgers ,QB,19800000.0,0.0,262500.0,0.0,500000.0,0.0,0.0,0.0,20562500.0,12.02
761,Randall Cobb ,WR,8600000.0,3250000.0,468750.0,0.0,400000.0,0.0,0.0,3250000.0,12718750.0,7.43
762,Clay Matthews ,OLB,10400000.0,0.0,468750.0,0.0,500000.0,0.0,0.0,0.0,11368750.0,6.64
763,David Bakhtiari ,LT,1000000.0,3000000.0,6375000.0,0.0,500000.0,0.0,200000.0,15000000.0,11075000.0,6.47
764,Nick Perry ,OLB,1900000.0,3700000.0,4750000.0,0.0,400000.0,0.0,0.0,19100000.0,10750000.0,6.28
765,Davante Adams ,WR,1000000.0,3600000.0,5437500.0,0.0,500000.0,0.0,0.0,18960000.0,10537500.0,6.16
766,Mike Daniels ,DT,6600000.0,2400000.0,437500.0,0.0,400000.0,0.0,0.0,4800000.0,9837500.0,5.75
767,Bryan Bulaga ,RT,5850000.0,1600000.0,203125.0,0.0,250000.0,0.0,0.0,3200000.0,7903125.0,4.62
768,Jimmy Graham ,TE,1450000.0,3666666.0,300000.0,0.0,250000.0,0.0,0.0,11000000.0,5666666.0,3.31
769,HaHa Clinton-Dix ,FS,5597000.0,0.0,0.0,0.0,0.0,0.0,0.0,5597000.0,5597000.0,3.27
770,Mason Crosby ,K,3150000.0,1250000.0,700000.0,0.0,150000.0,0.0,0.0,3000000.0,5250000.0,3.07
771,Muhammad Wilkerson ,DE,1600000.0,1500000.0,1487500.0,0.0,300000.0,0.0,0.0,1500000.0,4887500.0,2.86
772,Corey Linsley ,C,1000000.0,2000000.0,1500000.0,0.0,350000.0,0.0,0.0,7000000.0,4850000.0,2.83
773,Lane Taylor ,G,1100000.0,1250000.0,1343750.0,125000.0,250000.0,0.0,0.0,5850000.0,4068750.0,2.38
774,Tramon Williams ,CB,1500000.0,1625000.0,375000.0,0.0,100000.0,0.0,0.0,3250000.0,3600000.0,2.10
775,Kenny Clark ,DE,1301059.0,1252117.0,0.0,0.0,0.0,0.0,0.0,3805295.0,2553176.0,1.49
776,Lance Kendricks ,TE,1250000.0,600000.0,300000.0,0.0,75000.0,0.0,0.0,600000.0,2225000.0,1.30
777,Jake Ryan ,ILB,1907000.0,114169.0,0.0,0.0,0.0,0.0,0.0,114169.0,2021169.0,1.18
778,Kevin King ,CB,786858.0,822433.0,0.0,0.0,0.0,0.0,0.0,3854159.0,1609291.0,0.94
779,Jason Spriggs ,T,904936.0,459871.0,0.0,0.0,0.0,0.0,0.0,919744.0,1364807.0,0.80
780,Quinten Rollins ,CB,945352.0,245466.0,0.0,0.0,0.0,0.0,0.0,245466.0,1190818.0,0.70
781,Josh Jones ,S,657428.0,304711.0,0.0,0.0,0.0,0.0,0.0,914135.0,962139.0,0.56
782,Ty Montgomery ,RB,716500.0,151637.0,0.0,0.0,12000.0,0.0,0.0,151637.0,880137.0,0.51
783,Kyler Fackrell ,OLB,648000.0,173512.0,0.0,0.0,15000.0,0.0,0.0,347024.0,836512.0,0.49
784,Montravius Adams ,DT,581000.0,186194.0,0.0,0.0,15000.0,0.0,0.0,0.0,782194.0,0.46
785,Brett Hundley ,QB,705000.0,55908.0,0.0,0.0,0.0,0.0,0.0,55908.0,760908.0,0.44
786,Aaron Ripkowski ,FB,705000.0,26599.0,0.0,0.0,0.0,0.0,0.0,26599.0,731599.0,0.43
787,Vince Biegel ,OLB,555000.0,173435.0,0.0,0.0,0.0,0.0,0.0,520308.0,728435.0,0.43
788,Dean Lowry ,DE,630000.0,95848.0,0.0,0.0,0.0,0.0,0.0,191697.0,725848.0,0.42
789,Blake Martinez ,ILB,630000.0,95848.0,0.0,0.0,0.0,0.0,0.0,191697.0,725848.0,0.42
790,Jamaal Williams ,RB,555000.0,141498.0,0.0,0.0,0.0,0.0,0.0,424494.0,696498.0,0.41
791,Demetri Goodson ,CB,690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690000.0,0.40
792,DeShone Kizer ,QB,689928.0,0.0,0.0,0.0,0.0,0.0,0.0,689928.0,689928.0,0.40
793,Trevor Davis ,WR,630000.0,56794.0,0.0,0.0,0.0,0.0,0.0,113588.0,686794.0,0.40
794,Kyle Murphy ,T,630000.0,31535.0,0.0,0.0,0.0,0.0,0.0,63071.0,661535.0,0.39
795,Josh Hawkins ,CB,630000.0,1668.0,0.0,0.0,0.0,0.0,0.0,1668.0,631668.0,0.37
796,Kentrell Brice ,S,630000.0,668.0,0.0,0.0,0.0,0.0,0.0,668.0,630668.0,0.37
797,Geronimo Allison ,WR,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
798,Marwin Evans ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
799,Aaron Jones ,RB,555000.0,50484.0,0.0,0.0,0.0,0.0,0.0,151453.0,605484.0,0.35
800,Devante Mays ,RB,555000.0,18759.0,0.0,0.0,0.0,0.0,0.0,56277.0,573759.0,0.34
801,Lenzy Pipkins ,CB,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.33
802,Justin Vogel ,P,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.33
